Date,Time,MSec,Sample,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,Temp,Humid,LUX,VoltsIn,Dark,OptoFreq,OptoPW,OptoCol1,OptoCol2,Error,Index
01/30/2025,11:52:55,457.93,432276,5,1,6,0,5,1,29,1,3,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432276
01/30/2025,11:52:55,657.93,432277,5,1,5,1,5,1,28,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432277
01/30/2025,11:52:55,857.93,432278,5,1,4,1,7,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432278
01/30/2025,11:52:56,57.93,432279,5,1,6,0,5,1,29,1,4,2,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432279
01/30/2025,11:52:56,257.93,432280,6,1,5,0,5,1,28,1,4,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432280
01/30/2025,11:52:56,457.93,432281,5,1,5,1,6,0,29,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432281
01/30/2025,11:52:56,657.93,432282,5,2,5,0,6,0,31,1,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432282
01/30/2025,11:52:56,857.93,432283,5,1,7,0,5,1,29,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432283
01/30/2025,11:52:57,57.93,432284,6,1,5,0,4,0,28,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432284
01/30/2025,11:52:57,257.93,432285,5,1,4,1,6,0,30,0,5,0,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432285
01/30/2025,11:52:57,457.93,432286,5,1,6,0,6,0,30,1,4,2,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432286
01/30/2025,11:52:57,657.93,432287,6,1,6,0,5,1,29,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432287
01/30/2025,11:52:57,857.93,432288,5,1,5,1,6,0,29,0,5,0,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432288
01/30/2025,11:52:58,57.93,432289,5,1,5,1,7,0,30,0,5,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432289
01/30/2025,11:52:58,257.93,432290,5,1,7,0,5,1,29,1,4,2,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432290
01/30/2025,11:52:58,457.93,432291,6,1,6,0,6,1,28,0,6,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432291
01/30/2025,11:52:58,657.93,432292,5,1,5,1,7,0,30,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432292
01/30/2025,11:52:58,857.93,432293,5,2,6,0,6,0,29,0,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432293
01/30/2025,11:52:59,57.93,432294,6,1,6,0,5,1,29,1,5,1,8,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432294
01/30/2025,11:52:59,257.93,432295,5,1,5,1,6,0,29,0,6,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432295
01/30/2025,11:52:59,457.93,432296,5,2,5,1,6,0,31,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432296
01/30/2025,11:52:59,657.93,432297,5,1,6,0,6,0,29,1,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432297
01/30/2025,11:52:59,857.93,432298,6,1,5,1,5,1,29,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432298
01/30/2025,11:53:00,57.93,432299,5,1,5,1,7,0,30,0,5,0,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432299
01/30/2025,11:53:00,257.93,432300,4,2,6,0,5,0,30,0,4,2,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432300
01/30/2025,11:53:00,457.93,432301,5,1,6,0,5,1,29,1,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432301
01/30/2025,11:53:00,657.93,432302,5,1,4,1,5,1,28,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432302
01/30/2025,11:53:00,857.93,432303,5,1,4,1,7,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432303
01/30/2025,11:53:01,57.93,432304,4,1,6,0,5,1,29,1,3,2,5,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432304
01/30/2025,11:53:01,257.93,432305,5,1,5,0,4,1,29,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432305
01/30/2025,11:53:01,457.93,432306,5,1,4,1,6,0,29,0,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432306
01/30/2025,11:53:01,657.93,432307,4,1,5,0,6,0,31,0,4,1,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432307
01/30/2025,11:53:01,857.93,432308,5,1,6,0,4,1,29,1,3,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432308
01/30/2025,11:53:02,57.93,432309,5,1,5,0,4,0,28,1,4,0,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432309
01/30/2025,11:53:02,257.93,432310,4,1,4,1,6,0,29,0,5,0,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432310
01/30/2025,11:53:02,457.93,432311,4,1,6,0,5,0,30,1,3,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432311
01/30/2025,11:53:02,657.93,432312,6,1,6,0,4,1,29,1,4,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432312
01/30/2025,11:53:02,857.93,432313,5,1,4,1,5,0,29,0,4,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432313
01/30/2025,11:53:03,57.93,432314,4,1,5,1,6,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432314
01/30/2025,11:53:03,257.93,432315,5,1,6,0,5,1,29,1,3,2,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432315
01/30/2025,11:53:03,457.93,432316,6,1,5,0,5,1,28,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432316
01/30/2025,11:53:03,657.93,432317,5,1,4,1,6,0,30,0,4,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432317
01/30/2025,11:53:03,857.93,432318,4,1,5,0,6,0,29,0,4,1,5,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432318
01/30/2025,11:53:04,57.93,432319,5,1,5,0,5,1,29,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432319
01/30/2025,11:53:04,257.93,432320,5,1,5,1,6,0,29,0,6,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432320
01/30/2025,11:53:04,457.93,432321,5,1,4,1,6,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432321
01/30/2025,11:53:04,657.93,432322,5,1,6,0,5,0,29,1,4,1,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432322
01/30/2025,11:53:04,857.93,432323,6,1,5,0,5,1,28,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432323
01/30/2025,11:53:05,57.93,432324,5,1,5,1,7,0,30,0,5,0,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432324
01/30/2025,11:53:05,257.93,432325,5,2,5,0,6,0,30,0,4,2,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432325
01/30/2025,11:53:05,457.93,432326,5,1,6,0,5,1,29,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432326
01/30/2025,11:53:05,657.93,432327,5,1,5,1,6,1,28,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432327
01/30/2025,11:53:05,857.93,432328,5,1,4,1,7,0,30,0,5,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432328
01/30/2025,11:53:06,57.93,432329,4,1,6,0,5,0,29,1,4,2,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432329
01/30/2025,11:53:06,257.93,432330,6,1,6,0,5,1,28,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432330
01/30/2025,11:53:06,457.93,432331,5,1,5,1,6,0,29,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432331
01/30/2025,11:53:06,657.93,432332,4,2,5,0,6,0,30,0,4,1,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432332
01/30/2025,11:53:06,857.93,432333,5,1,7,0,5,1,29,1,3,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432333
01/30/2025,11:53:07,57.93,432334,6,1,5,0,4,1,28,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432334
01/30/2025,11:53:07,257.93,432335,5,1,4,1,6,0,29,0,5,0,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432335
01/30/2025,11:53:07,457.93,432336,4,1,6,0,6,0,30,1,4,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432336
01/30/2025,11:53:07,657.93,432337,6,1,6,0,5,1,28,1,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432337
01/30/2025,11:53:07,857.93,432338,5,1,5,1,5,0,29,0,5,0,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432338
01/30/2025,11:53:08,57.93,432339,4,1,5,1,6,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432339
01/30/2025,11:53:08,257.93,432340,5,1,6,0,5,1,29,1,3,2,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432340
01/30/2025,11:53:08,457.93,432341,6,1,5,0,5,1,28,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432341
01/30/2025,11:53:08,657.93,432342,5,1,4,1,6,0,29,0,4,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432342
01/30/2025,11:53:08,857.93,432343,4,1,6,0,6,0,29,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432343
01/30/2025,11:53:09,57.93,432344,5,1,6,0,5,1,29,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432344
01/30/2025,11:53:09,257.93,432345,5,1,5,1,6,0,29,0,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432345
01/30/2025,11:53:09,457.93,432346,4,1,4,1,6,0,31,0,4,1,6,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432346
01/30/2025,11:53:09,657.93,432347,5,1,6,0,5,0,29,1,4,1,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432347
01/30/2025,11:53:09,857.93,432348,5,1,5,0,4,1,29,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432348
01/30/2025,11:53:10,57.93,432349,5,1,4,1,7,0,30,0,5,0,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432349
01/30/2025,11:53:10,257.93,432350,4,2,5,0,6,0,30,0,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432350
01/30/2025,11:53:10,457.93,432351,5,1,6,0,5,1,29,1,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432351
01/30/2025,11:53:10,657.93,432352,5,1,5,1,5,1,29,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432352
01/30/2025,11:53:10,857.93,432353,5,1,4,1,7,0,31,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432353
01/30/2025,11:53:11,57.93,432354,4,1,6,0,5,0,30,0,4,2,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432354
01/30/2025,11:53:11,257.93,432355,6,1,6,0,5,1,29,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432355
01/30/2025,11:53:11,457.93,432356,5,1,5,1,6,0,30,0,6,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432356
01/30/2025,11:53:11,657.93,432357,5,2,5,0,6,0,31,0,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432357
01/30/2025,11:53:11,857.93,432358,5,1,7,0,5,1,30,1,4,2,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432358
01/30/2025,11:53:12,57.93,432359,6,1,5,0,4,0,29,1,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432359
01/30/2025,11:53:12,257.93,432360,5,1,5,1,7,0,30,0,5,0,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432360
01/30/2025,11:53:12,457.93,432361,5,1,6,0,6,0,31,1,4,2,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432361
01/30/2025,11:53:12,657.93,432362,6,1,6,0,5,1,29,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432362
01/30/2025,11:53:12,857.93,432363,5,1,5,1,6,0,30,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432363
01/30/2025,11:53:13,57.93,432364,5,2,6,1,7,0,31,0,5,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432364
01/30/2025,11:53:13,257.93,432365,5,1,7,0,5,1,30,1,4,2,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432365
01/30/2025,11:53:13,457.93,432366,6,1,6,0,5,1,29,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432366
01/30/2025,11:53:13,657.93,432367,5,1,5,1,6,0,30,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432367
01/30/2025,11:53:13,857.93,432368,4,2,6,0,6,0,30,1,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432368
01/30/2025,11:53:14,57.93,432369,6,1,6,0,5,1,29,1,5,1,8,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432369
01/30/2025,11:53:14,257.93,432370,6,1,5,1,6,1,29,0,6,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432370
01/30/2025,11:53:14,457.93,432371,5,1,5,1,6,0,31,0,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432371
01/30/2025,11:53:14,657.93,432372,5,1,6,0,6,1,30,1,4,2,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432372
01/30/2025,11:53:14,857.93,432373,6,1,5,1,5,1,29,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432373
01/30/2025,11:53:15,57.93,432374,5,1,4,1,6,0,30,0,5,0,6,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432374
01/30/2025,11:53:15,257.93,432375,4,2,5,1,5,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432375
01/30/2025,11:53:15,457.93,432376,5,1,6,0,5,1,29,1,3,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432376
01/30/2025,11:53:15,657.93,432377,5,1,4,1,5,1,28,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432377
01/30/2025,11:53:15,857.93,432378,5,1,4,1,7,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432378
01/30/2025,11:53:16,57.93,432379,4,1,6,0,5,0,30,0,3,2,5,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432379
01/30/2025,11:53:16,257.93,432380,5,1,5,0,5,1,29,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432380
01/30/2025,11:53:16,457.93,432381,5,1,4,1,6,0,29,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432381
01/30/2025,11:53:16,657.93,432382,4,1,5,0,6,0,31,0,4,1,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432382
01/30/2025,11:53:16,857.93,432383,5,1,6,0,4,1,29,1,3,1,5,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432383
01/30/2025,11:53:17,57.93,432384,5,1,5,0,4,0,28,1,4,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432384
01/30/2025,11:53:17,257.93,432385,4,1,4,1,6,0,29,0,5,0,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432385
01/30/2025,11:53:17,457.93,432386,4,1,6,0,5,0,30,1,3,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432386
01/30/2025,11:53:17,657.93,432387,5,1,6,0,4,1,29,1,4,1,6,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432387
01/30/2025,11:53:17,857.93,432388,5,1,4,1,5,0,29,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432388
01/30/2025,11:53:18,57.93,432389,4,1,5,1,7,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432389
01/30/2025,11:53:18,257.93,432390,5,1,6,0,5,1,30,1,3,2,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432390
01/30/2025,11:53:18,457.93,432391,5,1,5,0,4,1,28,0,4,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432391
01/30/2025,11:53:18,657.93,432392,5,1,4,1,6,0,30,0,4,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432392
01/30/2025,11:53:18,857.93,432393,4,1,6,0,6,0,30,1,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432393
01/30/2025,11:53:19,57.93,432394,5,1,5,0,5,1,29,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432394
01/30/2025,11:53:19,257.93,432395,5,1,5,1,5,0,29,0,6,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432395
01/30/2025,11:53:19,457.93,432396,5,1,4,1,6,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432396
01/30/2025,11:53:19,657.93,432397,5,1,6,0,5,0,30,1,4,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432397
01/30/2025,11:53:19,857.93,432398,6,1,5,0,5,1,29,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432398
01/30/2025,11:53:20,57.93,432399,5,1,5,1,7,0,30,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432399
01/30/2025,11:53:20,257.93,432400,5,2,5,1,6,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432400
01/30/2025,11:53:20,457.93,432401,5,1,6,0,5,1,29,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432401
01/30/2025,11:53:20,657.93,432402,5,1,5,1,5,1,28,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432402
01/30/2025,11:53:20,857.93,432403,5,1,5,1,7,0,30,0,5,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432403
01/30/2025,11:53:21,57.93,432404,4,1,6,0,5,0,30,0,4,2,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432404
01/30/2025,11:53:21,257.93,432405,6,1,6,0,5,1,29,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432405
01/30/2025,11:53:21,457.93,432406,5,1,5,1,6,0,29,0,6,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432406
01/30/2025,11:53:21,657.93,432407,5,2,5,0,6,0,31,0,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432407
01/30/2025,11:53:21,857.93,432408,5,1,7,0,5,1,30,1,3,2,5,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432408
01/30/2025,11:53:22,57.93,432409,6,1,5,0,4,1,29,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432409
01/30/2025,11:53:22,257.93,432410,5,1,4,1,7,0,31,0,5,0,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432410
01/30/2025,11:53:22,457.93,432411,4,1,6,0,6,0,31,1,4,2,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432411
01/30/2025,11:53:22,657.93,432412,5,1,6,0,4,1,30,1,4,1,6,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432412
01/30/2025,11:53:22,857.93,432413,5,1,4,1,5,0,30,0,5,0,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432413
01/30/2025,11:53:23,57.93,432414,4,2,5,1,7,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432414
01/30/2025,11:53:23,257.93,432415,5,1,6,0,5,1,29,1,3,2,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432415
01/30/2025,11:53:23,457.93,432416,6,1,5,0,4,1,27,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432416
01/30/2025,11:53:23,657.93,432417,5,1,4,1,5,0,29,0,4,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432417
01/30/2025,11:53:23,857.93,432418,4,2,6,0,6,0,29,1,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432418
01/30/2025,11:53:24,57.93,432419,5,1,6,0,5,1,28,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432419
01/30/2025,11:53:24,257.93,432420,5,1,5,0,5,1,28,0,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432420
01/30/2025,11:53:24,457.93,432421,4,1,4,1,6,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432421
01/30/2025,11:53:24,657.93,432422,5,1,6,0,5,0,29,1,3,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432422
01/30/2025,11:53:24,857.93,432423,6,1,5,0,4,1,28,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432423
01/30/2025,11:53:25,57.93,432424,5,1,5,1,6,0,29,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432424
01/30/2025,11:53:25,257.93,432425,5,1,5,1,6,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432425
